TaskID,目标区域,开工小时,等待_h,时延_ms
24612,RegionB,987,0.0,5.0
24613,RegionD,1982,0.0,5.0
24614,RegionE,386,0.0,5.0
24615,RegionD,1985,0.0,5.0
24616,RegionC,1065,0.0,5.0
24617,RegionF,1300,0.0,5.0
24618,RegionC,345,0.0,5.0
24619,RegionA,1546,0.0,5.0
24620,RegionC,50,0.0,5.0
24621,RegionE,1721,0.0,5.0
24622,RegionC,965,0.0,5.0
24623,RegionF,1556,0.0,5.0
24624,RegionA,244,0.0,5.0
24625,RegionB,1626,0.0,5.0
24626,RegionB,578,0.0,5.0
24627,RegionC,715,0.0,5.0
24628,RegionC,1273,0.0,5.0
24629,RegionE,2261,0.0,5.0
24630,RegionF,539,0.0,5.0
24631,RegionA,1379,0.0,5.0
24632,RegionA,2253,0.0,5.0
24633,RegionD,599,0.0,5.0
24634,RegionD,406,0.0,5.0
24635,RegionC,1381,0.0,5.0
24636,RegionC,1703,0.0,5.0
24637,RegionA,266,0.0,5.0
24638,RegionA,2168,0.0,5.0
24639,RegionB,135,0.0,5.0
24640,RegionB,1323,0.0,5.0
24641,RegionD,2383,0.0,5.0
24642,RegionE,72,0.0,5.0
24643,RegionF,556,0.0,5.0
24644,RegionC,2144,0.0,5.0
24645,RegionA,152,0.0,5.0
24646,RegionD,1956,0.0,5.0
24647,RegionE,1449,0.0,5.0
24648,RegionC,1731,0.0,5.0
24649,RegionF,1620,0.0,5.0
24650,RegionA,1532,0.0,5.0
24651,RegionA,2184,0.0,5.0
24652,RegionA,1715,0.0,5.0
24653,RegionD,380,0.0,5.0
24654,RegionD,2282,0.0,5.0
24655,RegionF,671,0.0,5.0
24656,RegionE,1191,0.0,5.0
24657,RegionA,1812,0.0,5.0
24658,RegionA,1929,0.0,5.0
24659,RegionB,220,0.0,5.0
24660,RegionE,1857,0.0,5.0
24661,RegionC,1149,0.0,5.0
24662,RegionC,2369,0.0,5.0
24663,RegionF,798,0.0,5.0
24664,RegionD,41,0.0,5.0
24665,RegionD,635,0.0,5.0
24666,RegionB,213,0.0,5.0
24667,RegionD,1602,0.0,5.0
24668,RegionC,1629,0.0,5.0
24669,RegionD,1975,0.0,5.0
24670,RegionA,726,0.0,5.0
24671,RegionD,1165,0.0,5.0
24672,RegionB,1169,0.0,5.0
24673,RegionE,1336,0.0,5.0
24674,RegionE,1838,0.0,5.0
24675,RegionF,2143,0.0,5.0
24676,RegionF,2188,0.0,5.0
24677,RegionC,703,0.0,5.0
24678,RegionA,946,0.0,5.0
24679,RegionB,1891,0.0,5.0
24680,RegionB,2182,0.0,5.0
24681,RegionC,1352,0.0,5.0
24682,RegionC,625,0.0,5.0
24683,RegionA,848,0.0,5.0
24684,RegionA,553,0.0,5.0
24685,RegionD,1857,0.0,5.0
24686,RegionE,715,0.0,5.0
24687,RegionD,1048,0.0,5.0
24688,RegionC,459,0.0,5.0
24689,RegionF,1019,0.0,5.0
24690,RegionC,1211,0.0,5.0
24691,RegionB,1506,0.0,5.0
24692,RegionC,961,0.0,5.0
24693,RegionE,349,0.0,5.0
24694,RegionE,2199,0.0,5.0
24695,RegionE,1275,0.0,5.0
24696,RegionA,1098,0.0,5.0
24697,RegionA,2236,0.0,5.0
24698,RegionA,235,0.0,5.0
24699,RegionC,2351,0.0,5.0
24700,RegionB,1104,0.0,5.0
24701,RegionE,887,0.0,5.0
24702,RegionF,1683,0.0,5.0
24703,RegionB,2143,0.0,5.0
24704,RegionA,1958,0.0,5.0
24705,RegionC,1472,0.0,5.0
24706,RegionE,1497,0.0,5.0
24707,RegionE,69,0.0,5.0
24708,RegionE,1377,0.0,5.0
24709,RegionA,999,0.0,5.0
24710,RegionD,2018,0.0,5.0
24711,RegionB,158,0.0,5.0
24712,RegionB,2047,0.0,5.0
24713,RegionE,1903,0.0,5.0
24714,RegionC,2380,0.0,5.0
24715,RegionD,771,0.0,5.0
24716,RegionA,1817,0.0,5.0
24717,RegionA,389,0.0,5.0
24718,RegionD,318,0.0,5.0
24719,RegionB,1485,0.0,5.0
24720,RegionE,2049,0.0,5.0
24721,RegionC,1158,0.0,5.0
24722,RegionF,858,0.0,5.0
24723,RegionA,450,0.0,5.0
24724,RegionB,1722,0.0,5.0
24725,RegionD,1722,0.0,5.0
24726,RegionD,75,0.0,5.0
24727,RegionC,199,0.0,5.0
24728,RegionD,1279,0.0,5.0
24729,RegionA,126,0.0,5.0
24730,RegionA,818,0.0,5.0
24731,RegionB,1338,0.0,5.0
24732,RegionB,29,0.0,5.0
24733,RegionD,681,0.0,5.0
24734,RegionC,1569,0.0,5.0
24735,RegionF,2322,0.0,5.0
24736,RegionA,316,0.0,5.0
24737,RegionB,1131,0.0,5.0
24738,RegionB,1582,0.0,5.0
24739,RegionD,928,0.0,5.0
24740,RegionC,479,0.0,5.0
24741,RegionF,387,0.0,5.0
24742,RegionA,214,0.0,5.0
24743,RegionD,639,0.0,5.0
24744,RegionA,431,0.0,5.0
24745,RegionB,261,0.0,5.0
24746,RegionD,351,0.0,5.0
24747,RegionF,1838,0.0,5.0
24748,RegionE,2384,0.0,5.0
24749,RegionA,1296,0.0,5.0
24750,RegionB,1024,0.0,5.0
24751,RegionB,1369,0.0,5.0
24752,RegionB,2345,0.0,5.0
24753,RegionD,118,0.0,5.0
24754,RegionF,301,0.0,5.0
24755,RegionA,47,0.0,5.0
24756,RegionA,1362,0.0,5.0
24757,RegionB,1806,0.0,5.0
24758,RegionB,1466,0.0,5.0
24759,RegionB,1708,0.0,5.0
24760,RegionC,1494,0.0,5.0
24761,RegionF,1511,0.0,5.0
24762,RegionA,1932,0.0,5.0
24763,RegionB,977,0.0,5.0
24764,RegionB,745,0.0,5.0
24765,RegionC,448,0.0,5.0
24766,RegionC,115,0.0,5.0
24767,RegionC,760,0.0,5.0
24768,RegionA,1541,0.0,5.0
24769,RegionA,400,0.0,5.0
24770,RegionA,1625,0.0,5.0
24771,RegionC,1337,0.0,5.0
24772,RegionE,1734,0.0,5.0
24773,RegionC,690,0.0,5.0
24774,RegionF,2380,0.0,5.0
24775,RegionA,791,0.0,5.0
24776,RegionB,1825,0.0,5.0
24777,RegionB,1817,0.0,5.0
24778,RegionC,332,0.0,5.0
24779,RegionE,1232,0.0,5.0
24780,RegionF,179,0.0,5.0
24781,RegionF,1928,0.0,5.0
24782,RegionA,2041,0.0,5.0
24783,RegionB,784,0.0,5.0
24784,RegionB,526,0.0,5.0
24785,RegionE,2031,0.0,5.0
24786,RegionE,2020,0.0,5.0
24787,RegionF,1424,0.0,5.0
24788,RegionA,1612,0.0,5.0
24789,RegionA,1293,0.0,5.0
24790,RegionD,1902,0.0,5.0
24791,RegionE,2146,0.0,5.0
24792,RegionE,472,0.0,5.0
24793,RegionE,2268,0.0,5.0
24794,RegionE,404,0.0,5.0
24795,RegionA,433,0.0,5.0
24796,RegionB,464,0.0,5.0
24797,RegionB,273,0.0,5.0
24798,RegionD,665,0.0,5.0
24799,RegionE,1077,0.0,5.0
24800,RegionC,643,0.0,5.0
24801,RegionA,2051,0.0,5.0
24802,RegionA,1492,0.0,5.0
24803,RegionB,1705,0.0,5.0
24804,RegionC,888,0.0,5.0
24805,RegionB,835,0.0,5.0
24806,RegionE,304,0.0,5.0
24807,RegionF,1924,0.0,5.0
24808,RegionC,1080,0.0,5.0
24809,RegionA,2348,0.0,5.0
24810,RegionB,1678,0.0,5.0
24811,RegionD,1315,0.0,5.0
24812,RegionD,1300,0.0,5.0
24813,RegionF,219,0.0,5.0
24814,RegionA,1441,0.0,5.0
24815,RegionA,20,0.0,5.0
24816,RegionA,1041,0.0,5.0
24817,RegionB,500,0.0,5.0
24818,RegionE,371,0.0,5.0
24819,RegionE,1651,0.0,5.0
24820,RegionE,1890,0.0,5.0
24821,RegionA,1584,0.0,5.0
24822,RegionA,844,0.0,5.0
24823,RegionD,150,0.0,5.0
24824,RegionB,424,0.0,5.0
24825,RegionE,514,0.0,5.0
24826,RegionE,873,0.0,5.0
24827,RegionF,907,0.0,5.0
24828,RegionA,2139,0.0,5.0
24829,RegionD,359,0.0,5.0
24830,RegionC,664,0.0,5.0
24831,RegionB,1001,0.0,5.0
24832,RegionE,1925,0.0,5.0
24833,RegionF,1559,0.0,5.0
24834,RegionA,1728,0.0,5.0
24835,RegionB,50,0.0,5.0
24836,RegionB,260,0.0,5.0
24837,RegionE,261,0.0,5.0
24838,RegionE,1299,0.0,5.0
24839,RegionE,531,0.0,5.0
24840,RegionF,234,0.0,5.0
24841,RegionC,1792,0.0,5.0
24842,RegionD,608,0.0,5.0
24843,RegionC,307,0.0,5.0
24844,RegionB,1725,0.0,5.0
24845,RegionD,842,0.0,5.0
24846,RegionF,706,0.0,5.0
24847,RegionA,285,0.0,5.0
24848,RegionA,1038,0.0,5.0
24849,RegionB,1298,0.0,5.0
24850,RegionC,1621,0.0,5.0
24851,RegionD,591,0.0,5.0
24852,RegionE,2163,0.0,5.0
24853,RegionE,519,0.0,5.0
24854,RegionA,255,0.0,5.0
24855,RegionD,1742,0.0,5.0
24856,RegionC,517,0.0,5.0
24857,RegionE,300,0.0,5.0
24858,RegionC,1731,0.0,5.0
24859,RegionF,1071,0.0,5.0
24860,RegionA,224,0.0,5.0
24861,RegionA,2123,0.0,5.0
24862,RegionD,1424,0.0,5.0
24863,RegionB,1384,0.0,5.0
24864,RegionE,609,0.0,5.0
24865,RegionC,1143,0.0,5.0
24866,RegionF,1730,0.0,5.0
24867,RegionA,1304,0.0,5.0
24868,RegionA,264,0.0,5.0
24869,RegionC,1174,0.0,5.0
24870,RegionD,1053,0.0,5.0
24871,RegionD,771,0.0,5.0
24872,RegionC,403,0.0,5.0
24873,RegionA,1107,0.0,5.0
24874,RegionD,1288,0.0,5.0
24875,RegionA,1761,0.0,5.0
24876,RegionB,1325,0.0,5.0
24877,RegionE,1179,0.0,5.0
24878,RegionC,393,0.0,5.0
24879,RegionF,873,0.0,5.0
24880,RegionA,426,0.0,5.0
24881,RegionA,1190,0.0,5.0
24882,RegionD,1741,0.0,5.0
24883,RegionE,991,0.0,5.0
24884,RegionE,430,0.0,5.0
24885,RegionF,48,0.0,5.0
24886,RegionF,2225,0.0,5.0
24887,RegionC,186,0.0,5.0
24888,RegionD,1980,0.0,5.0
24889,RegionD,1754,0.0,5.0
24890,RegionE,1315,0.0,5.0
24891,RegionE,1539,0.0,5.0
24892,RegionD,456,0.0,5.0
24893,RegionB,2158,0.0,5.0
24894,RegionA,56,0.0,5.0
24895,RegionB,436,0.0,5.0
24896,RegionE,1321,0.0,5.0
24897,RegionE,1139,0.0,5.0
24898,RegionF,1161,0.0,5.0
24899,RegionF,1255,0.0,5.0
24900,RegionA,984,0.0,5.0
24901,RegionA,1095,0.0,5.0
24902,RegionD,912,0.0,5.0
24903,RegionD,1920,0.0,5.0
24904,RegionC,1769,0.0,5.0
24905,RegionF,1957,0.0,5.0
24906,RegionA,384,0.0,5.0
24907,RegionD,1747,0.0,5.0
24908,RegionD,1475,0.0,5.0
24909,RegionB,1486,0.0,5.0
24910,RegionC,313,0.0,5.0
24911,RegionF,1981,0.0,5.0
24912,RegionF,199,0.0,5.0
24913,RegionA,16,0.0,5.0
24914,RegionD,877,0.0,5.0
24915,RegionC,75,0.0,5.0
24916,RegionB,473,0.0,5.0
24917,RegionE,1341,0.0,5.0
24918,RegionF,1629,0.0,5.0
24919,RegionA,2344,0.0,5.0
24920,RegionD,1833,0.0,5.0
24921,RegionB,73,0.0,5.0
24922,RegionD,1468,0.0,5.0
24923,RegionB,2312,0.0,5.0
24924,RegionC,1341,0.0,5.0
24925,RegionF,1451,0.0,5.0
24926,RegionA,1434,0.0,5.0
24927,RegionB,2336,0.0,5.0
24928,RegionB,2056,0.0,5.0
24929,RegionB,2173,0.0,5.0
24930,RegionD,1830,0.0,5.0
24931,RegionF,627,0.0,5.0
24932,RegionA,1631,0.0,5.0
24933,RegionD,203,0.0,5.0
24934,RegionB,841,0.0,5.0
24935,RegionD,704,0.0,5.0
24936,RegionD,315,0.0,5.0
24937,RegionE,388,0.0,5.0
24938,RegionD,1418,0.0,5.0
24939,RegionA,144,0.0,5.0
24940,RegionD,1561,0.0,5.0
24941,RegionB,1998,0.0,5.0
24942,RegionE,106,0.0,5.0
24943,RegionE,2182,0.0,5.0
24944,RegionF,220,0.0,5.0
24945,RegionF,2057,0.0,5.0
24946,RegionA,364,0.0,5.0
24947,RegionA,614,0.0,5.0
24948,RegionD,482,0.0,5.0
24949,RegionD,2386,0.0,5.0
24950,RegionE,571,0.0,5.0
24951,RegionF,608,0.0,5.0
24952,RegionA,858,0.0,5.0
24953,RegionA,333,0.0,5.0
24954,RegionB,1348,0.0,5.0
24955,RegionC,1990,0.0,5.0
24956,RegionD,561,0.0,5.0
24957,RegionE,9,0.0,5.0
24958,RegionF,877,0.0,5.0
24959,RegionC,1409,0.0,5.0
24960,RegionB,504,0.0,5.0
24961,RegionC,716,0.0,5.0
24962,RegionE,1886,0.0,5.0
24963,RegionE,475,0.0,5.0
24964,RegionF,376,0.0,5.0
24965,RegionA,1143,0.0,5.0
24966,RegionA,2034,0.0,5.0
24967,RegionD,2025,0.0,5.0
24968,RegionB,589,0.0,5.0
24969,RegionB,1292,0.0,5.0
24970,RegionF,2014,0.0,5.0
24971,RegionE,2007,0.0,5.0
24972,RegionA,736,0.0,5.0
24973,RegionA,1267,0.0,5.0
24974,RegionD,618,0.0,5.0
24975,RegionB,1034,0.0,5.0
24976,RegionC,142,0.0,5.0
24977,RegionE,976,0.0,5.0
24978,RegionA,1068,0.0,5.0
24979,RegionA,1513,0.0,5.0
24980,RegionD,2081,0.0,5.0
24981,RegionC,268,0.0,5.0
24982,RegionE,1177,0.0,5.0
24983,RegionC,1402,0.0,5.0
24984,RegionE,1348,0.0,5.0
24985,RegionB,556,0.0,5.0
24986,RegionD,1351,0.0,5.0
24987,RegionB,8,0.0,5.0
24988,RegionE,1491,0.0,5.0
24989,RegionD,2242,0.0,5.0
24990,RegionE,2024,0.0,5.0
24991,RegionA,916,0.0,5.0
24992,RegionA,1209,0.0,5.0
24993,RegionD,746,0.0,5.0
24994,RegionC,863,0.0,5.0
24995,RegionD,2396,0.0,5.0
24996,RegionE,1858,0.0,5.0
24997,RegionD,911,0.0,5.0
24998,RegionB,407,0.0,5.0
24999,RegionB,292,0.0,5.0
25000,RegionB,2387,0.0,5.0
25001,RegionB,348,0.0,5.0
25002,RegionC,1313,0.0,5.0
25003,RegionC,417,0.0,5.0
25004,RegionF,301,0.0,5.0
25005,RegionA,849,0.0,5.0
25006,RegionA,437,0.0,5.0
25007,RegionB,1947,0.0,5.0
25008,RegionD,768,0.0,5.0
25009,RegionD,181,0.0,5.0
25010,RegionC,1065,0.0,5.0
25011,RegionA,2362,0.0,5.0
25012,RegionB,2151,0.0,5.0
25013,RegionB,424,0.0,5.0
25014,RegionB,864,0.0,5.0
25015,RegionC,516,0.0,5.0
25016,RegionC,934,0.0,5.0
25017,RegionE,136,0.0,5.0
25018,RegionC,1982,0.0,5.0
25019,RegionA,2145,0.0,5.0
25020,RegionC,1943,0.0,5.0
25021,RegionB,2357,0.0,5.0
25022,RegionD,848,0.0,5.0
25023,RegionF,429,0.0,5.0
25024,RegionA,1966,0.0,5.0
25025,RegionA,2157,0.0,5.0
25026,RegionB,2301,0.0,5.0
25027,RegionC,2126,0.0,5.0
25028,RegionB,1964,0.0,5.0
25029,RegionF,694,0.0,5.0
25030,RegionE,922,0.0,5.0
25031,RegionA,1737,0.0,5.0
25032,RegionD,2268,0.0,5.0
25033,RegionB,575,0.0,5.0
25034,RegionD,221,0.0,5.0
25035,RegionE,26,0.0,5.0
25036,RegionF,856,0.0,5.0
25037,RegionA,276,0.0,5.0
25038,RegionA,437,0.0,5.0
25039,RegionD,949,0.0,5.0
25040,RegionB,1839,0.0,5.0
25041,RegionE,1235,0.0,5.0
25042,RegionE,2230,0.0,5.0
25043,RegionF,1009,0.0,5.0
25044,RegionB,12,0.0,5.0
25045,RegionA,1819,0.0,5.0
25046,RegionD,1139,0.0,5.0
25047,RegionE,1792,0.0,5.0
25048,RegionE,947,0.0,5.0
25049,RegionF,505,0.0,5.0
25050,RegionF,914,0.0,5.0
25051,RegionA,1824,0.0,5.0
25052,RegionA,1024,0.0,5.0
25053,RegionD,1091,0.0,5.0
25054,RegionD,692,0.0,5.0
25055,RegionE,1500,0.0,5.0
25056,RegionF,1263,0.0,5.0
25057,RegionA,1800,0.0,5.0
25058,RegionB,62,0.0,5.0
25059,RegionB,1314,0.0,5.0
25060,RegionB,1458,0.0,5.0
25061,RegionD,2079,0.0,5.0
25062,RegionF,533,0.0,5.0
25063,RegionF,1080,0.0,5.0
25064,RegionC,414,0.0,5.0
25065,RegionD,509,0.0,5.0
25066,RegionD,112,0.0,5.0
25067,RegionE,2274,0.0,5.0
25068,RegionC,2312,0.0,5.0
25069,RegionF,951,0.0,5.0
25070,RegionA,1318,0.0,5.0
25071,RegionA,558,0.0,5.0
25072,RegionD,2191,0.0,5.0
25073,RegionC,2015,0.0,5.0
25074,RegionD,2266,0.0,5.0
25075,RegionC,1395,0.0,5.0
25076,RegionE,1991,0.0,18.0
25077,RegionC,1450,0.0,5.0
25078,RegionA,1902,0.0,5.0
25079,RegionB,1520,0.0,5.0
25080,RegionD,1207,0.0,5.0
25081,RegionC,1315,0.0,5.0
25082,RegionC,886,0.0,5.0
25083,RegionA,136,0.0,5.0
25084,RegionA,66,0.0,5.0
25085,RegionB,1683,0.0,5.0
25086,RegionC,2021,0.0,5.0
25087,RegionB,1644,0.0,5.0
25088,RegionC,954,0.0,5.0
25089,RegionE,409,0.0,5.0
25090,RegionB,282,0.0,5.0
25091,RegionD,1764,0.0,5.0
25092,RegionD,382,0.0,5.0
25093,RegionB,1361,0.0,5.0
25094,RegionD,902,0.0,5.0
25095,RegionC,1003,0.0,5.0
25096,RegionA,841,0.0,5.0
25097,RegionD,467,0.0,5.0
25098,RegionA,1047,0.0,5.0
25099,RegionD,233,0.0,5.0
25100,RegionB,1997,0.0,5.0
25101,RegionE,316,0.0,5.0
25102,RegionF,34,0.0,5.0
25103,RegionA,1989,0.0,5.0
25104,RegionD,865,0.0,5.0
25105,RegionB,1696,0.0,5.0
25106,RegionB,2205,0.0,5.0
25107,RegionE,561,0.0,5.0
25108,RegionC,59,0.0,5.0
25109,RegionF,1519,0.0,5.0
25110,RegionC,530,0.0,5.0
25111,RegionA,1953,0.0,5.0
25112,RegionB,395,0.0,5.0
25113,RegionD,747,0.0,5.0
25114,RegionE,1838,0.0,5.0
25115,RegionF,1222,0.0,5.0
25116,RegionA,1222,0.0,5.0
25117,RegionB,2289,0.0,5.0
25118,RegionB,1958,0.0,5.0
25119,RegionB,603,0.0,5.0
25120,RegionD,1315,0.0,5.0
25121,RegionC,1739,0.0,5.0
25122,RegionF,550,0.0,5.0
25123,RegionC,98,0.0,5.0
25124,RegionB,896,0.0,5.0
25125,RegionC,1806,0.0,5.0
25126,RegionE,490,0.0,5.0
25127,RegionC,99,0.0,5.0
25128,RegionF,650,0.0,5.0
25129,RegionA,140,0.0,5.0
25130,RegionD,1415,0.0,5.0
25131,RegionB,2247,0.0,5.0
25132,RegionD,92,0.0,5.0
25133,RegionB,1285,0.0,5.0
25134,RegionF,1314,0.0,5.0
25135,RegionE,2200,0.0,5.0
25136,RegionA,2328,0.0,5.0
25137,RegionD,1697,0.0,5.0
25138,RegionD,1077,0.0,5.0
25139,RegionD,1318,0.0,5.0
25140,RegionD,1337,0.0,5.0
25141,RegionF,1829,0.0,5.0
25142,RegionA,2206,0.0,5.0
25143,RegionA,1831,0.0,5.0
25144,RegionB,1205,0.0,5.0
25145,RegionB,137,0.0,5.0
25146,RegionD,1066,0.0,5.0
25147,RegionC,1480,0.0,5.0
25148,RegionE,1515,0.0,5.0
25149,RegionB,1334,0.0,5.0
25150,RegionB,1983,0.0,5.0
25151,RegionB,39,0.0,5.0
25152,RegionE,713,0.0,5.0
25153,RegionC,479,0.0,5.0
25154,RegionF,1612,0.0,5.0
25155,RegionA,2041,0.0,5.0
25156,RegionA,994,0.0,5.0
25157,RegionA,98,0.0,5.0
25158,RegionB,917,0.0,5.0
25159,RegionD,321,0.0,5.0
25160,RegionE,136,0.0,5.0
25161,RegionF,2207,0.0,5.0
25162,RegionA,1587,0.0,5.0
25163,RegionD,1960,0.0,5.0
25164,RegionB,2338,0.0,5.0
25165,RegionB,1043,0.0,5.0
25166,RegionD,1775,0.0,5.0
25167,RegionE,1267,0.0,5.0
25168,RegionF,1054,0.0,5.0
25169,RegionA,200,0.0,5.0
25170,RegionA,164,0.0,5.0
25171,RegionC,153,0.0,5.0
25172,RegionB,1199,0.0,5.0
25173,RegionE,1688,0.0,5.0
25174,RegionF,1469,0.0,5.0
25175,RegionA,1892,0.0,5.0
25176,RegionB,2164,0.0,5.0
25177,RegionB,1211,0.0,5.0
25178,RegionE,2193,0.0,5.0
25179,RegionD,1437,0.0,5.0
25180,RegionC,1479,0.0,5.0
25181,RegionF,77,0.0,5.0
25182,RegionA,2259,0.0,5.0
25183,RegionD,581,0.0,5.0
25184,RegionC,1623,0.0,5.0
25185,RegionD,551,0.0,5.0
25186,RegionD,1816,0.0,5.0
25187,RegionF,247,0.0,5.0
25188,RegionA,788,0.0,5.0
25189,RegionD,161,0.0,5.0
25190,RegionD,1927,0.0,5.0
25191,RegionD,1357,0.0,5.0
25192,RegionE,324,0.0,5.0
25193,RegionC,2077,0.0,5.0
25194,RegionE,698,0.0,5.0
25195,RegionC,437,0.0,5.0
25196,RegionB,1445,0.0,5.0
25197,RegionB,1527,0.0,5.0
25198,RegionB,2280,0.0,5.0
25199,RegionE,481,0.0,5.0
25200,RegionE,2318,0.0,5.0
25201,RegionA,92,0.0,5.0
25202,RegionA,984,0.0,5.0
25203,RegionA,1385,0.0,5.0
25204,RegionB,1798,0.0,5.0
25205,RegionB,2036,0.0,5.0
25206,RegionE,291,0.0,5.0
25207,RegionF,1772,0.0,5.0
25208,RegionB,1124,0.0,5.0
25209,RegionB,1983,0.0,5.0
25210,RegionD,1586,0.0,5.0
25211,RegionB,415,0.0,5.0
25212,RegionE,163,0.0,5.0
25213,RegionF,936,0.0,5.0
25214,RegionF,1013,0.0,5.0
25215,RegionA,2391,0.0,5.0
25216,RegionB,1646,0.0,5.0
25217,RegionC,237,0.0,5.0
25218,RegionB,1483,0.0,5.0
25219,RegionE,1539,0.0,5.0
25220,RegionD,1692,0.0,5.0
25221,RegionB,1040,0.0,5.0
25222,RegionB,1138,0.0,5.0
25223,RegionB,1717,0.0,5.0
25224,RegionC,1496,0.0,5.0
25225,RegionE,2068,0.0,5.0
25226,RegionF,737,0.0,5.0
25227,RegionF,1262,0.0,5.0
25228,RegionA,2221,0.0,5.0
25229,RegionA,758,0.0,5.0
25230,RegionD,275,0.0,5.0
25231,RegionB,991,0.0,5.0
25232,RegionD,520,0.0,5.0
25233,RegionF,1142,0.0,5.0
25234,RegionA,643,0.0,5.0
25235,RegionD,1874,0.0,5.0
25236,RegionD,1329,0.0,5.0
25237,RegionE,378,0.0,5.0
25238,RegionE,1090,0.0,5.0
25239,RegionE,2171,0.0,5.0
25240,RegionF,1252,0.0,5.0
25241,RegionA,20,0.0,5.0
25242,RegionD,1267,0.0,5.0
25243,RegionC,1391,0.0,5.0
25244,RegionE,1044,0.0,5.0
25245,RegionD,961,0.0,5.0
25246,RegionF,633,0.0,5.0
25247,RegionA,1184,0.0,5.0
25248,RegionD,2060,0.0,5.0
25249,RegionB,2294,0.0,5.0
25250,RegionB,1952,0.0,5.0
25251,RegionB,1959,0.0,5.0
25252,RegionE,1955,0.0,5.0
25253,RegionF,1043,0.0,5.0
25254,RegionB,1925,0.0,5.0
25255,RegionA,1854,0.0,5.0
25256,RegionD,185,0.0,5.0
25257,RegionD,1016,0.0,5.0
25258,RegionD,606,0.0,5.0
25259,RegionE,456,0.0,5.0
25260,RegionA,408,0.0,5.0
25261,RegionD,1861,0.0,5.0
25262,RegionA,1734,0.0,5.0
25263,RegionB,2204,0.0,5.0
25264,RegionE,1828,0.0,5.0
25265,RegionE,1808,0.0,5.0
25266,RegionF,1874,0.0,5.0
25267,RegionA,1741,0.0,5.0
25268,RegionD,1639,0.0,5.0
25269,RegionB,334,0.0,5.0
25270,RegionE,493,0.0,5.0
25271,RegionE,777,0.0,5.0
25272,RegionE,670,0.0,5.0
25273,RegionF,1036,0.0,5.0
25274,RegionA,1402,0.0,5.0
25275,RegionD,862,0.0,5.0
25276,RegionB,1836,0.0,5.0
25277,RegionD,2373,0.0,5.0
25278,RegionE,63,0.0,5.0
25279,RegionF,1454,0.0,5.0
25280,RegionA,1832,0.0,5.0
25281,RegionB,2355,0.0,5.0
25282,RegionB,107,0.0,5.0
25283,RegionE,1535,0.0,5.0
25284,RegionE,1786,0.0,5.0
25285,RegionF,870,0.0,5.0
25286,RegionF,1702,0.0,5.0
25287,RegionA,190,0.0,5.0
25288,RegionD,1241,0.0,5.0
25289,RegionC,1824,0.0,5.0
25290,RegionD,1971,0.0,5.0
25291,RegionC,1112,0.0,5.0
25292,RegionC,1455,0.0,5.0
25293,RegionA,1917,0.0,5.0
25294,RegionA,552,0.0,5.0
25295,RegionB,74,0.0,5.0
25296,RegionD,350,0.0,5.0
25297,RegionD,1509,0.0,5.0
25298,RegionE,1048,0.0,5.0
25299,RegionF,1155,0.0,5.0
25300,RegionA,2204,0.0,5.0
25301,RegionB,1877,0.0,5.0
25302,RegionC,541,0.0,5.0
25303,RegionD,1595,0.0,5.0
25304,RegionE,886,0.0,5.0
25305,RegionE,1058,0.0,5.0
25306,RegionA,2251,0.0,5.0
25307,RegionA,1462,0.0,5.0
25308,RegionB,1379,0.0,5.0
25309,RegionD,1939,0.0,5.0
25310,RegionD,1679,0.0,5.0
25311,RegionC,991,0.0,5.0
25312,RegionF,1112,0.0,5.0
25313,RegionA,13,0.0,5.0
25314,RegionD,1367,0.0,5.0
25315,RegionB,2315,0.0,5.0
25316,RegionC,883,0.0,5.0
25317,RegionC,1840,0.0,5.0
25318,RegionC,1926,0.0,5.0
25319,RegionA,1925,0.0,5.0
25320,RegionA,2162,0.0,5.0
25321,RegionD,585,0.0,5.0
25322,RegionC,1593,0.0,5.0
25323,RegionE,1339,0.0,5.0
25324,RegionF,2078,0.0,5.0
25325,RegionF,2039,0.0,5.0
25326,RegionA,2274,0.0,5.0
25327,RegionD,1116,0.0,5.0
25328,RegionB,1746,0.0,5.0
25329,RegionC,93,0.0,5.0
25330,RegionC,1678,0.0,5.0
25331,RegionE,2213,0.0,5.0
25332,RegionF,767,0.0,5.0
25333,RegionA,1782,0.0,5.0
25334,RegionD,1254,0.0,5.0
25335,RegionC,2215,0.0,5.0
25336,RegionB,1169,0.0,5.0
25337,RegionC,1476,0.0,5.0
25338,RegionD,231,0.0,5.0
25339,RegionA,1630,0.0,5.0
25340,RegionA,1770,0.0,5.0
25341,RegionB,917,0.0,5.0
25342,RegionC,2030,0.0,5.0
25343,RegionD,2152,0.0,5.0
25344,RegionE,571,0.0,5.0
25345,RegionF,2011,0.0,5.0
25346,RegionA,1720,0.0,5.0
25347,RegionB,2311,0.0,5.0
25348,RegionB,457,0.0,5.0
25349,RegionD,790,0.0,5.0
25350,RegionE,1754,0.0,5.0
25351,RegionF,1366,0.0,5.0
25352,RegionA,1928,0.0,5.0
25353,RegionA,1405,0.0,5.0
25354,RegionD,720,0.0,5.0
25355,RegionC,147,0.0,5.0
25356,RegionB,1590,0.0,5.0
25357,RegionF,302,0.0,5.0
25358,RegionF,1749,0.0,5.0
25359,RegionC,1951,0.0,5.0
25360,RegionD,253,0.0,5.0
25361,RegionC,2087,0.0,5.0
25362,RegionB,852,0.0,5.0
