Hour,TaskCount,TotalGPU,TotalGPUHour,Count_RegionA_RealTimeInference,GPU_RegionA_RealTimeInference,GPUHour_RegionA_RealTimeInference,Count_RegionA_BatchInference,GPU_RegionA_BatchInference,GPUHour_RegionA_BatchInference,Count_RegionA_AITraining,GPU_RegionA_AITraining,GPUHour_RegionA_AITraining,Count_RegionB_RealTimeInference,GPU_RegionB_RealTimeInference,GPUHour_RegionB_RealTimeInference,Count_RegionB_BatchInference,GPU_RegionB_BatchInference,GPUHour_RegionB_BatchInference,Count_RegionB_AITraining,GPU_RegionB_AITraining,GPUHour_RegionB_AITraining,Count_RegionC_RealTimeInference,GPU_RegionC_RealTimeInference,GPUHour_RegionC_RealTimeInference,Count_RegionC_BatchInference,GPU_RegionC_BatchInference,GPUHour_RegionC_BatchInference,Count_RegionC_AITraining,GPU_RegionC_AITraining,GPUHour_RegionC_AITraining,Count_RegionD_RealTimeInference,GPU_RegionD_RealTimeInference,GPUHour_RegionD_RealTimeInference,Count_RegionD_BatchInference,GPU_RegionD_BatchInference,GPUHour_RegionD_BatchInference,Count_RegionD_AITraining,GPU_RegionD_AITraining,GPUHour_RegionD_AITraining,Count_RegionE_RealTimeInference,GPU_RegionE_RealTimeInference,GPUHour_RegionE_RealTimeInference,Count_RegionE_BatchInference,GPU_RegionE_BatchInference,GPUHour_RegionE_BatchInference,Count_RegionE_AITraining,GPU_RegionE_AITraining,GPUHour_RegionE_AITraining,Count_RegionF_RealTimeInference,GPU_RegionF_RealTimeInference,GPUHour_RegionF_RealTimeInference,Count_RegionF_BatchInference,GPU_RegionF_BatchInference,GPUHour_RegionF_BatchInference,Count_RegionF_AITraining,GPU_RegionF_AITraining,GPUHour_RegionF_AITraining
1194,17,350,1582.6999999999998,3.0,12.0,42.88333333333333,2.0,32.0,109.1,0.0,0.0,0.0,1.0,5.0,27.166666666666668,2.0,35.0,193.08333333333331,0.0,0.0,0.0,1.0,6.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,99.96666666666667,1.0,30.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,223.29999999999998,0.0,0.0,0.0,2.0,28.0,134.93333333333334,2.0,102.0,554.8666666666667
1195,28,837,3087.95,5.0,28.0,60.21666666666667,3.0,33.0,76.0,1.0,22.0,135.3,1.0,7.0,26.71666666666667,2.0,37.0,37.93333333333334,1.0,93.0,141.04999999999998,1.0,7.0,18.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,27.416666666666668,6.0,387.0,1938.9,0.0,0.0,0.0,1.0,21.0,70.7,2.0,59.0,239.85,0.0,0.0,0.0,1.0,22.0,16.133333333333333,2.0,107.0,298.83333333333337
1196,16,582,1864.4333333333334,2.0,11.0,34.86666666666667,1.0,15.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,120.21666666666667,0.0,0.0,0.0,2.0,4.0,3.616666666666667,2.0,17.0,48.56666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,491.0,1626.0,0.0,0.0,0.0,1.0,20.0,22.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,21,584,1898.6666666666667,2.0,10.0,17.65,2.0,22.0,104.53333333333333,0.0,0.0,0.0,2.0,12.0,57.26666666666667,0.0,0.0,0.0,1.0,45.0,182.25,2.0,6.0,18.53333333333333,2.0,19.0,77.98333333333332,0.0,0.0,0.0,0.0,0.0,0.0,3.0,49.0,174.2,3.0,194.0,364.5333333333333,0.0,0.0,0.0,1.0,18.0,51.6,1.0,77.0,406.81666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,132.0,443.3
1198,15,406,1671.25,0.0,0.0,0.0,3.0,39.0,99.16666666666667,0.0,0.0,0.0,1.0,4.0,3.066666666666667,0.0,0.0,0.0,1.0,91.0,389.7833333333333,2.0,4.0,19.299999999999997,1.0,16.0,20.266666666666666,1.0,18.0,80.7,0.0,0.0,0.0,2.0,31.0,42.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,103.0,533.8833333333333,0.0,0.0,0.0,1.0,9.0,41.7,2.0,91.0,440.7166666666667
1199,17,427,1952.55,2.0,10.0,29.4,1.0,6.0,20.3,0.0,0.0,0.0,3.0,9.0,41.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.1,3.0,53.0,184.93333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,190.0,1230.7666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,156.0,438.65
1200,19,545,2296.2,2.0,8.0,46.6,1.0,7.0,16.099999999999998,0.0,0.0,0.0,2.0,8.0,42.233333333333334,1.0,5.0,26.75,2.0,223.0,1372.0166666666667,2.0,4.0,10.766666666666666,1.0,13.0,27.733333333333334,2.0,137.0,284.1333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,136.23333333333335,1.0,1.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,49.0,158.6,1.0,29.0,170.13333333333333
1201,25,747,2620.05,3.0,17.0,80.23333333333333,3.0,32.0,57.21666666666667,1.0,43.0,79.55,3.0,15.0,35.3,2.0,24.0,48.266666666666666,0.0,0.0,0.0,1.0,3.0,7.6499999999999995,0.0,0.0,0.0,1.0,74.0,255.3,0.0,0.0,0.0,2.0,38.0,99.69999999999999,1.0,83.0,500.76666666666665,0.0,0.0,0.0,2.0,18.0,87.75,1.0,86.0,288.1,0.0,0.0,0.0,1.0,19.0,25.650000000000002,4.0,295.0,1054.5666666666666
1202,21,400,1154.2166666666667,3.0,6.0,12.583333333333332,2.0,28.0,51.68333333333334,0.0,0.0,0.0,2.0,6.0,18.3,1.0,16.0,12.266666666666667,0.0,0.0,0.0,1.0,1.0,5.483333333333333,2.0,31.0,93.95,0.0,0.0,0.0,2.0,13.0,56.5,3.0,45.0,148.36666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,72.66666666666667,3.0,142.0,605.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,76.66666666666667
1203,22,957,3983.8,1.0,4.0,15.066666666666666,1.0,8.0,26.8,0.0,0.0,0.0,2.0,5.0,25.05,2.0,18.0,66.0,0.0,0.0,0.0,2.0,6.0,28.25,0.0,0.0,0.0,1.0,20.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,475.0,1664.8,0.0,0.0,0.0,1.0,19.0,91.2,4.0,353.0,1910.4666666666667,0.0,0.0,0.0,2.0,29.0,83.83333333333333,1.0,20.0,43.33333333333333
1204,26,736,2681.5666666666666,5.0,17.0,36.483333333333334,2.0,43.0,200.36666666666667,1.0,107.0,214.0,5.0,14.0,78.5,1.0,18.0,112.5,0.0,0.0,0.0,1.0,3.0,14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,61.166666666666664,6.0,419.0,1660.3666666666666,0.0,0.0,0.0,1.0,14.0,75.83333333333334,1.0,27.0,82.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,145.75
1205,17,297,1047.1666666666667,2.0,6.0,30.550000000000004,1.0,12.0,15.0,0.0,0.0,0.0,2.0,7.0,29.866666666666667,3.0,29.0,127.75,0.0,0.0,0.0,3.0,19.0,62.36666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,539.7333333333333,0.0,0.0,0.0,2.0,41.0,143.7,1.0,24.0,33.599999999999994,0.0,0.0,0.0,1.0,14.0,31.033333333333335,1.0,53.0,33.56666666666666
1206,21,914,3203.45,1.0,4.0,17.666666666666668,0.0,0.0,0.0,1.0,71.0,382.2166666666667,1.0,7.0,7.816666666666666,0.0,0.0,0.0,1.0,95.0,299.25,5.0,25.0,128.68333333333334,1.0,9.0,51.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,251.0,581.7666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107.0,574.2333333333332,1.0,7.0,17.96666666666667,2.0,34.0,176.28333333333333,4.0,304.0,966.2666666666667
1207,17,257,903.9,4.0,17.0,85.86666666666666,3.0,36.0,115.35,2.0,76.0,249.11666666666667,1.0,6.0,15.400000000000002,2.0,43.0,164.38333333333333,0.0,0.0,0.0,1.0,7.0,31.150000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,156.76666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,85.86666666666666
1208,21,842,2862.5333333333333,3.0,12.0,56.78333333333333,1.0,17.0,52.13333333333334,0.0,0.0,0.0,3.0,16.0,51.583333333333336,1.0,15.0,68.0,1.0,124.0,750.1999999999999,1.0,4.0,7.933333333333334,0.0,0.0,0.0,1.0,89.0,91.96666666666668,0.0,0.0,0.0,0.0,0.0,0.0,2.0,117.0,611.85,0.0,0.0,0.0,1.0,9.0,52.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,31.35,6.0,428.0,1088.2333333333333
1209,18,510,1486.6666666666667,3.0,9.0,42.849999999999994,2.0,24.0,116.75,0.0,0.0,0.0,2.0,7.0,17.283333333333335,1.0,11.0,27.5,0.0,0.0,0.0,3.0,16.0,36.31666666666666,1.0,15.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,142.0,336.75,0.0,0.0,0.0,2.0,38.0,108.46666666666667,1.0,122.0,719.8000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,126.0,77.7
1210,22,771,1722.6833333333334,2.0,11.0,23.883333333333333,2.0,37.0,137.56666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,108.86666666666666,1.0,106.0,132.5,1.0,6.0,28.200000000000003,2.0,29.0,92.36666666666666,1.0,95.0,47.5,0.0,0.0,0.0,1.0,15.0,95.0,4.0,303.0,904.4833333333333,1.0,1.0,0.26666666666666666,1.0,11.0,39.78333333333333,2.0,112.0,108.26666666666667,0.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0
1211,28,1216,4656.416666666666,1.0,1.0,3.716666666666667,0.0,0.0,0.0,2.0,77.0,268.15,2.0,8.0,36.06666666666666,2.0,23.0,97.16666666666666,0.0,0.0,0.0,4.0,24.0,72.96666666666667,0.0,0.0,0.0,1.0,36.0,61.8,0.0,0.0,0.0,2.0,42.0,252.76666666666665,5.0,430.0,1669.9833333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,149.0,545.3666666666667,0.0,0.0,0.0,3.0,44.0,167.96666666666667,4.0,382.0,1480.4666666666667
1212,17,563,1524.8833333333332,2.0,13.0,23.666666666666664,1.0,4.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,115.5,0.0,0.0,0.0,1.0,6.0,16.3,1.0,5.0,22.666666666666664,1.0,110.0,135.66666666666669,0.0,0.0,0.0,3.0,56.0,149.43333333333334,1.0,110.0,104.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,137.7,1.0,2.0,10.766666666666667,0.0,0.0,0.0,3.0,195.0,788.2833333333333
1213,19,448,1993.75,3.0,18.0,75.86666666666667,2.0,18.0,64.23333333333333,0.0,0.0,0.0,3.0,8.0,34.78333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,58.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,22.666666666666664,2.0,135.0,593.6333333333333,1.0,6.0,20.599999999999998,1.0,9.0,53.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,96.05000000000001,3.0,208.0,973.9833333333333
1214,13,394,1324.8166666666666,3.0,11.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,32.266666666666666,0.0,0.0,0.0,1.0,7.0,7.816666666666666,2.0,24.0,109.4,2.0,159.0,659.4166666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,92.31666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,102.0,323.0
1215,21,771,2635.8500000000004,2.0,8.0,30.083333333333336,1.0,4.0,23.666666666666668,1.0,123.0,606.8000000000001,1.0,7.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,57.733333333333334,3.0,38.0,115.43333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,40.8,3.0,272.0,788.5166666666667,2.0,8.0,40.333333333333336,1.0,9.0,38.55,3.0,269.0,865.5666666666667,1.0,4.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
1216,23,501,1464.4833333333333,3.0,20.0,79.93333333333334,5.0,77.0,373.59999999999997,0.0,0.0,0.0,2.0,8.0,39.449999999999996,1.0,12.0,46.4,1.0,45.0,69.0,2.0,10.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,52.61666666666667,2.0,145.0,254.85000000000002,0.0,0.0,0.0,1.0,22.0,124.30000000000001,2.0,116.0,359.43333333333334,1.0,6.0,34.0,0.0,0.0,0.0,1.0,18.0,4.2
1217,21,676,2646.7166666666667,1.0,3.0,8.35,5.0,71.0,292.8333333333333,0.0,0.0,0.0,2.0,8.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,141.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,394.0,1414.7,0.0,0.0,0.0,1.0,10.0,2.6666666666666665,1.0,62.0,392.66666666666663,1.0,3.0,15.8,1.0,8.0,17.333333333333332,2.0,86.0,350.7
1218,21,695,2602.516666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,143.55,1.0,22.0,124.66666666666667,2.0,6.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,47.0,142.68333333333334,4.0,255.0,986.8,0.0,0.0,0.0,3.0,41.0,138.06666666666666,3.0,116.0,312.7,0.0,0.0,0.0,1.0,13.0,3.466666666666667,2.0,163.0,721.1833333333334
1219,19,560,1618.8833333333334,4.0,17.0,57.9,1.0,6.0,24.0,0.0,0.0,0.0,2.0,9.0,30.449999999999996,3.0,60.0,200.68333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,83.51666666666667,2.0,156.0,545.9833333333333,0.0,0.0,0.0,1.0,4.0,12.266666666666667,4.0,284.0,664.0833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,13,656,2168.883333333333,1.0,4.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.1,1.0,14.0,48.766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,48.66666666666667,1.0,33.0,103.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,129.0,238.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,416.0,1539.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,171.6
1221,20,537,1977.6833333333334,5.0,16.0,54.28333333333333,1.0,22.0,24.933333333333334,2.0,169.0,637.25,1.0,4.0,6.733333333333333,1.0,6.0,23.700000000000003,0.0,0.0,0.0,1.0,7.0,23.8,1.0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,69.5,3.0,206.0,865.0,0.0,0.0,0.0,1.0,20.0,90.33333333333333,0.0,0.0,0.0,1.0,1.0,5.65,0.0,0.0,0.0,1.0,60.0,172.0
1222,34,1073,3714.75,6.0,14.0,60.016666666666666,2.0,26.0,85.6,0.0,0.0,0.0,3.0,9.0,21.78333333333333,3.0,39.0,89.35,0.0,0.0,0.0,1.0,7.0,31.849999999999998,1.0,7.0,42.81666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,118.8,5.0,304.0,1372.2666666666667,0.0,0.0,0.0,0.0,0.0,0.0,5.0,357.0,838.2333333333333,0.0,0.0,0.0,2.0,21.0,54.03333333333333,4.0,268.0,1000.0
1223,17,843,2609.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.95,1.0,19.0,71.56666666666666,0.0,0.0,0.0,3.0,10.0,36.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,227.0,751.6833333333334,0.0,0.0,0.0,2.0,35.0,119.69999999999999,5.0,328.0,677.1,0.0,0.0,0.0,1.0,15.0,89.0,2.0,208.0,858.0
1224,22,1051,2734.0666666666666,3.0,13.0,34.583333333333336,1.0,14.0,17.266666666666666,1.0,73.0,243.33333333333334,0.0,0.0,0.0,2.0,31.0,134.26666666666665,1.0,127.0,243.41666666666669,2.0,11.0,40.55,2.0,30.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,110.63333333333333,3.0,310.0,606.05,0.0,0.0,0.0,0.0,0.0,0.0,5.0,417.0,1177.9666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,27,740,2676.133333333333,3.0,10.0,31.133333333333333,1.0,16.0,41.333333333333336,0.0,0.0,0.0,4.0,17.0,63.83333333333333,2.0,16.0,86.9,2.0,129.0,552.8833333333333,2.0,11.0,14.433333333333334,3.0,39.0,74.05000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,116.8,1.0,55.0,213.58333333333334,0.0,0.0,0.0,0.0,0.0,0.0,3.0,204.0,962.4333333333332,0.0,0.0,0.0,1.0,7.0,15.400000000000002,3.0,206.0,503.35
1226,22,468,1847.25,8.0,36.0,129.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,31.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,38.4,2.0,29.0,90.31666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,10.6,4.0,265.0,1049.2333333333333,0.0,0.0,0.0,1.0,14.0,31.966666666666665,1.0,50.0,263.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,202.1
1227,24,546,1444.4833333333333,3.0,10.0,46.03333333333334,4.0,46.0,172.58333333333331,0.0,0.0,0.0,3.0,13.0,68.10000000000001,4.0,55.0,104.16666666666667,1.0,36.0,150.0,1.0,6.0,30.1,3.0,23.0,98.71666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,36.4,1.0,115.0,138.0,0.0,0.0,0.0,1.0,5.0,4.916666666666666,2.0,224.0,595.4666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,24,873,3064.233333333333,3.0,11.0,17.7,1.0,17.0,46.46666666666667,2.0,120.0,634.3333333333333,1.0,1.0,1.25,2.0,18.0,76.91666666666667,0.0,0.0,0.0,3.0,9.0,43.91666666666667,2.0,28.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,52.65,3.0,305.0,1121.5,0.0,0.0,0.0,1.0,20.0,52.0,3.0,252.0,794.5,0.0,0.0,0.0,1.0,6.0,25.7,1.0,73.0,167.89999999999998
1229,30,618,1809.6999999999998,3.0,8.0,15.633333333333331,4.0,40.0,137.75,0.0,0.0,0.0,3.0,9.0,17.55,1.0,13.0,51.35,0.0,0.0,0.0,4.0,14.0,57.550000000000004,1.0,21.0,37.45,0.0,0.0,0.0,1.0,5.0,13.083333333333334,2.0,20.0,121.33333333333333,5.0,315.0,905.8833333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,54.0,187.56666666666666,0.0,0.0,0.0,1.0,22.0,64.16666666666666,3.0,97.0,200.38333333333333
1230,19,544,1726.3166666666666,6.0,23.0,103.88333333333333,1.0,23.0,130.33333333333334,0.0,0.0,0.0,1.0,1.0,2.216666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,26.0,1.0,12.0,64.60000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,221.0,288.7,1.0,6.0,3.5,1.0,23.0,115.38333333333333,1.0,98.0,506.33333333333337,1.0,6.0,30.900000000000002,1.0,6.0,34.0,1.0,119.0,420.46666666666664
1231,30,1077,4169.1,6.0,27.0,86.01666666666667,2.0,36.0,81.35,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,15.883333333333335,1.0,110.0,265.8333333333333,2.0,6.0,31.116666666666667,1.0,7.0,13.299999999999999,1.0,82.0,407.26666666666665,0.0,0.0,0.0,1.0,22.0,11.0,4.0,156.0,926.6333333333333,0.0,0.0,0.0,2.0,30.0,157.95,3.0,271.0,665.3333333333334,1.0,6.0,29.300000000000004,0.0,0.0,0.0,4.0,308.0,1478.1166666666666
1232,22,879,3476.016666666667,1.0,3.0,10.15,1.0,14.0,60.666666666666664,0.0,0.0,0.0,4.0,18.0,69.65,1.0,6.0,1.9,1.0,100.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,44.0,214.26666666666665,3.0,262.0,1279.4833333333333,0.0,0.0,0.0,2.0,44.0,160.41666666666666,2.0,116.0,500.8666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3.0,272.0,1008.6166666666668
1233,23,796,2903.233333333333,2.0,10.0,16.933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,41.88333333333333,2.0,31.0,85.51666666666665,2.0,172.0,622.6666666666666,4.0,15.0,76.33333333333334,0.0,0.0,0.0,1.0,100.0,500.0,0.0,0.0,0.0,2.0,24.0,66.05,1.0,101.0,410.7333333333333,0.0,0.0,0.0,1.0,23.0,123.05,5.0,281.0,862.4,0.0,0.0,0.0,2.0,32.0,97.66666666666666,0.0,0.0,0.0
1234,22,705,1856.15,2.0,7.0,7.65,1.0,12.0,68.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,138.33333333333334,0.0,0.0,0.0,2.0,9.0,57.71666666666667,1.0,14.0,51.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,34.11666666666667,2.0,200.0,180.0,0.0,0.0,0.0,2.0,12.0,47.0,2.0,140.0,207.06666666666666,0.0,0.0,0.0,2.0,25.0,82.41666666666666,4.0,231.0,981.4499999999999
1235,27,1015,2990.35,0.0,0.0,0.0,1.0,10.0,37.83333333333333,0.0,0.0,0.0,5.0,19.0,61.46666666666667,1.0,11.0,12.283333333333333,0.0,0.0,0.0,3.0,7.0,31.299999999999997,2.0,35.0,84.58333333333334,2.0,196.0,295.75,0.0,0.0,0.0,2.0,19.0,26.233333333333334,4.0,282.0,1186.5,0.0,0.0,0.0,1.0,15.0,86.25,3.0,158.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,263.0,733.15
1236,20,403,1466.4666666666667,1.0,4.0,15.533333333333333,2.0,39.0,196.01666666666665,1.0,65.0,361.8333333333333,4.0,20.0,90.45,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,30.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,34.88333333333333,0.0,0.0,0.0,1.0,38.0,190.63333333333333,1.0,5.0,33.08333333333333,0.0,0.0,0.0,2.0,102.0,295.5333333333333,0.0,0.0,0.0,1.0,13.0,83.63333333333334,2.0,92.0,134.16666666666666
1237,18,362,1361.5,2.0,10.0,39.266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,11.733333333333333,3.0,38.0,134.01666666666665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,72.3,0.0,0.0,0.0,1.0,2.0,11.266666666666667,2.0,30.0,21.133333333333333,2.0,82.0,295.3,0.0,0.0,0.0,2.0,26.0,20.233333333333334,1.0,33.0,209.0,0.0,0.0,0.0,2.0,43.0,179.91666666666669,1.0,76.0,367.3333333333333
1238,17,476,1719.1333333333332,3.0,15.0,26.516666666666666,1.0,21.0,104.3,0.0,0.0,0.0,2.0,5.0,11.516666666666666,1.0,22.0,17.233333333333334,0.0,0.0,0.0,2.0,9.0,28.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,146.0,329.06666666666666,0.0,0.0,0.0,2.0,36.0,69.06666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,40.4,2.0,208.0,1092.5
1239,29,1059,3223.2833333333333,2.0,10.0,32.88333333333333,2.0,33.0,67.6,1.0,83.0,269.75,4.0,14.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,12.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.133333333333334,2.0,29.0,136.31666666666666,6.0,415.0,1204.3,0.0,0.0,0.0,1.0,23.0,16.483333333333334,2.0,104.0,268.41666666666663,0.0,0.0,0.0,2.0,41.0,50.71666666666667,4.0,301.0,1104.9833333333333
1240,26,789,3151.133333333333,3.0,12.0,34.05,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,28.233333333333334,1.0,4.0,4.4,0.0,0.0,0.0,2.0,7.0,9.416666666666668,1.0,4.0,2.1333333333333333,0.0,0.0,0.0,1.0,2.0,3.8666666666666667,4.0,54.0,134.68333333333334,4.0,278.0,1350.9,0.0,0.0,0.0,2.0,18.0,64.21666666666667,2.0,123.0,479.35,0.0,0.0,0.0,0.0,0.0,0.0,3.0,277.0,1039.8833333333334
1241,17,583,2345.4333333333334,2.0,12.0,17.8,2.0,35.0,63.05,0.0,0.0,0.0,1.0,2.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,19.450000000000003,0.0,0.0,0.0,1.0,107.0,665.1833333333334,0.0,0.0,0.0,2.0,24.0,142.9,4.0,308.0,960.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,2.6,1.0,75.0,471.25
1242,24,747,1962.9833333333333,3.0,14.0,51.2,3.0,34.0,49.333333333333336,0.0,0.0,0.0,1.0,7.0,10.733333333333334,3.0,60.0,217.5,2.0,127.0,254.98333333333332,1.0,7.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,160.41666666666669,3.0,161.0,227.64999999999998,0.0,0.0,0.0,1.0,9.0,53.550000000000004,2.0,199.0,623.3833333333334,1.0,6.0,31.200000000000003,1.0,20.0,4.333333333333334,1.0,78.0,253.5
1243,17,431,1403.6833333333334,3.0,7.0,12.566666666666666,2.0,39.0,96.95,0.0,0.0,0.0,1.0,1.0,4.15,2.0,45.0,136.33333333333334,1.0,108.0,82.80000000000001,2.0,12.0,31.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.5,1.0,23.0,11.116666666666667,2.0,168.0,970.0000000000001,0.0,0.0,0.0,1.0,14.0,31.266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,21.400000000000002,0.0,0.0,0.0
