TaskID,任务类型,源区域,目标区域,到达小时,开工小时,等待_h,时延_ms,是否迁移
37545,BatchInference,RegionE,RegionB,1484,1484,0.0,74.0,True
10257,BatchInference,RegionE,RegionE,1487,1487,0.0,5.0,False
19267,BatchInference,RegionB,RegionE,1487,1487,0.0,74.0,True
39679,BatchInference,RegionA,RegionE,1490,1499,9.0,78.0,True
34961,BatchInference,RegionF,RegionE,1490,1506,16.0,18.0,True
46954,AITraining,RegionD,RegionB,1488,1488,0.0,60.0,True
49071,AITraining,RegionF,RegionE,1488,1488,0.0,18.0,True
39896,AITraining,RegionD,RegionD,1484,1484,0.0,5.0,False
16953,BatchInference,RegionD,RegionF,1483,1483,0.0,25.0,True
5642,BatchInference,RegionB,RegionE,1489,1502,13.0,74.0,True
23270,BatchInference,RegionD,RegionA,1486,1486,0.0,65.0,True
40657,BatchInference,RegionB,RegionD,1483,1483,0.0,60.0,True
30468,BatchInference,RegionF,RegionE,1487,1487,0.0,18.0,True
15738,BatchInference,RegionB,RegionC,1488,1501,13.0,14.0,True
49036,BatchInference,RegionD,RegionB,1489,1504,15.0,60.0,True
19890,AITraining,RegionD,RegionA,1484,1484,0.0,65.0,True
38992,AITraining,RegionD,RegionB,1483,1483,0.0,60.0,True
22819,AITraining,RegionF,RegionD,1486,1486,0.0,25.0,True
9131,AITraining,RegionC,RegionE,1486,1486,0.0,70.0,True
7827,AITraining,RegionD,RegionF,1485,1485,0.0,25.0,True
15834,AITraining,RegionA,RegionD,1488,1488,0.0,65.0,True
32450,AITraining,RegionC,RegionC,1485,1485,0.0,5.0,False
3982,BatchInference,RegionA,RegionD,1485,1485,0.0,65.0,True
11381,BatchInference,RegionA,RegionD,1482,1482,0.0,65.0,True
1255,AITraining,RegionD,RegionF,1481,1481,0.0,25.0,True
42096,AITraining,RegionE,RegionE,1483,1483,0.0,5.0,False
42246,AITraining,RegionE,RegionB,1487,1487,0.0,74.0,True
24540,AITraining,RegionD,RegionD,1482,1482,0.0,5.0,False
11068,AITraining,RegionD,RegionC,1485,1485,0.0,58.0,True
34441,AITraining,RegionE,RegionD,1486,1486,0.0,22.0,True
18589,AITraining,RegionA,RegionD,1483,1483,0.0,65.0,True
24205,AITraining,RegionD,RegionE,1483,1483,0.0,22.0,True
26170,AITraining,RegionE,RegionD,1484,1484,0.0,22.0,True
8293,AITraining,RegionD,RegionC,1484,1484,0.0,58.0,True
44206,AITraining,RegionD,RegionA,1485,1485,0.0,65.0,True
38004,BatchInference,RegionE,RegionE,1482,1482,0.0,5.0,False
27428,BatchInference,RegionC,RegionD,1482,1482,0.0,58.0,True
42400,BatchInference,RegionA,RegionA,1487,1487,0.0,5.0,False
48392,BatchInference,RegionC,RegionF,1484,1484,0.0,76.0,True
20055,BatchInference,RegionC,RegionB,1487,1487,0.0,14.0,True
27839,BatchInference,RegionA,RegionD,1484,1484,0.0,65.0,True
7389,BatchInference,RegionD,RegionA,1487,1501,14.0,65.0,True
28917,BatchInference,RegionC,RegionE,1482,1482,0.0,70.0,True
39495,BatchInference,RegionA,RegionD,1484,1484,0.0,65.0,True
49708,BatchInference,RegionA,RegionB,1485,1485,0.0,12.0,True
7636,BatchInference,RegionB,RegionF,1483,1483,0.0,79.0,True
38396,BatchInference,RegionD,RegionA,1483,1483,0.0,65.0,True
43162,BatchInference,RegionA,RegionE,1484,1484,0.0,78.0,True
44857,BatchInference,RegionD,RegionF,1485,1485,0.0,25.0,True
23792,BatchInference,RegionB,RegionE,1487,1534,47.0,74.0,True
3964,BatchInference,RegionC,RegionF,1484,1484,0.0,76.0,True
861,AITraining,RegionD,RegionC,1482,1482,0.0,58.0,True
20962,AITraining,RegionF,RegionD,1482,1482,0.0,25.0,True
506,AITraining,RegionD,RegionE,1481,1481,0.0,22.0,True
23879,BatchInference,RegionC,RegionF,1483,1483,0.0,76.0,True
9884,BatchInference,RegionF,RegionD,1481,1481,0.0,25.0,True
46178,BatchInference,RegionF,RegionF,1484,1484,0.0,5.0,False
41825,BatchInference,RegionB,RegionA,1483,1483,0.0,12.0,True
19478,BatchInference,RegionC,RegionA,1483,1483,0.0,15.0,True
13458,AITraining,RegionF,RegionA,1482,1482,0.0,82.0,True
4544,AITraining,RegionF,RegionD,1481,1481,0.0,25.0,True
22556,AITraining,RegionF,RegionF,1484,1484,0.0,5.0,False
27,AITraining,RegionD,RegionE,1481,1481,0.0,22.0,True
31203,AITraining,RegionA,RegionB,1482,1482,0.0,12.0,True
31391,AITraining,RegionE,RegionD,1485,1485,0.0,22.0,True
29245,BatchInference,RegionC,RegionF,1479,1479,0.0,76.0,True
49689,BatchInference,RegionB,RegionD,1484,1484,0.0,60.0,True
28395,BatchInference,RegionF,RegionD,1480,1480,0.0,25.0,True
47916,BatchInference,RegionF,RegionF,1480,1480,0.0,5.0,False
10819,BatchInference,RegionC,RegionF,1482,1482,0.0,76.0,True
31052,BatchInference,RegionA,RegionD,1483,1483,0.0,65.0,True
46373,BatchInference,RegionD,RegionE,1482,1482,0.0,22.0,True
27526,BatchInference,RegionC,RegionD,1480,1480,0.0,58.0,True
16495,AITraining,RegionF,RegionB,1481,1481,0.0,79.0,True
28881,AITraining,RegionA,RegionD,1481,1481,0.0,65.0,True
30286,AITraining,RegionD,RegionF,1483,1483,0.0,25.0,True
31845,AITraining,RegionF,RegionE,1482,1482,0.0,18.0,True
20753,AITraining,RegionF,RegionF,1482,1482,0.0,5.0,False
8817,AITraining,RegionD,RegionC,1481,1481,0.0,58.0,True
39217,AITraining,RegionF,RegionB,1483,1485,2.0,79.0,True
34886,AITraining,RegionD,RegionD,1483,1483,0.0,5.0,False
2798,BatchInference,RegionD,RegionE,1478,1478,0.0,22.0,True
372,BatchInference,RegionE,RegionD,1483,1483,0.0,22.0,True
58,BatchInference,RegionF,RegionD,1482,1482,0.0,25.0,True
7939,BatchInference,RegionC,RegionA,1480,1480,0.0,15.0,True
13068,BatchInference,RegionB,RegionC,1483,1483,0.0,14.0,True
38608,BatchInference,RegionF,RegionD,1483,1483,0.0,25.0,True
31761,AITraining,RegionB,RegionE,1477,1477,0.0,74.0,True
19297,AITraining,RegionF,RegionA,1478,1478,0.0,82.0,True
18553,AITraining,RegionE,RegionD,1478,1478,0.0,22.0,True
10869,AITraining,RegionC,RegionF,1481,1481,0.0,76.0,True
27126,AITraining,RegionD,RegionE,1483,1485,2.0,22.0,True
792,AITraining,RegionF,RegionF,1482,1482,0.0,5.0,False
41273,BatchInference,RegionA,RegionC,1481,1481,0.0,15.0,True
46851,BatchInference,RegionD,RegionC,1480,1480,0.0,58.0,True
2646,BatchInference,RegionC,RegionA,1483,1483,0.0,15.0,True
2430,BatchInference,RegionD,RegionF,1477,1477,0.0,25.0,True
14383,BatchInference,RegionE,RegionD,1481,1481,0.0,22.0,True
49251,AITraining,RegionD,RegionF,1477,1477,0.0,25.0,True
23202,AITraining,RegionD,RegionD,1476,1476,0.0,5.0,False
13407,AITraining,RegionA,RegionB,1479,1479,0.0,12.0,True
32032,AITraining,RegionD,RegionC,1477,1477,0.0,58.0,True
5659,BatchInference,RegionE,RegionE,1480,1480,0.0,5.0,False
29749,BatchInference,RegionB,RegionD,1480,1480,0.0,60.0,True
20136,BatchInference,RegionE,RegionE,1478,1478,0.0,5.0,False
19294,BatchInference,RegionC,RegionD,1476,1476,0.0,58.0,True
28798,BatchInference,RegionB,RegionE,1476,1476,0.0,74.0,True
27212,BatchInference,RegionD,RegionB,1482,1482,0.0,60.0,True
8399,BatchInference,RegionD,RegionD,1480,1480,0.0,5.0,False
15901,BatchInference,RegionB,RegionE,1481,1481,0.0,74.0,True
24071,BatchInference,RegionD,RegionD,1476,1476,0.0,5.0,False
27266,BatchInference,RegionE,RegionD,1479,1479,0.0,22.0,True
42525,AITraining,RegionB,RegionE,1480,1480,0.0,74.0,True
14755,AITraining,RegionE,RegionF,1476,1476,0.0,18.0,True
20323,AITraining,RegionD,RegionD,1479,1479,0.0,5.0,False
19176,AITraining,RegionE,RegionD,1477,1477,0.0,22.0,True
38326,BatchInference,RegionF,RegionD,1476,1476,0.0,25.0,True
14611,BatchInference,RegionD,RegionB,1476,1476,0.0,60.0,True
18998,BatchInference,RegionB,RegionD,1476,1476,0.0,60.0,True
22880,BatchInference,RegionA,RegionC,1479,1479,0.0,15.0,True
36494,BatchInference,RegionD,RegionA,1481,1481,0.0,65.0,True
33288,BatchInference,RegionE,RegionA,1480,1480,0.0,78.0,True
21218,BatchInference,RegionE,RegionD,1479,1479,0.0,22.0,True
4440,BatchInference,RegionA,RegionD,1477,1477,0.0,65.0,True
10176,BatchInference,RegionC,RegionD,1478,1478,0.0,58.0,True
8661,BatchInference,RegionC,RegionE,1475,1475,0.0,70.0,True
22693,AITraining,RegionE,RegionD,1479,1479,0.0,22.0,True
31815,AITraining,RegionD,RegionE,1475,1475,0.0,22.0,True
29784,AITraining,RegionE,RegionB,1477,1477,0.0,74.0,True
26451,AITraining,RegionE,RegionA,1476,1476,0.0,78.0,True
37272,AITraining,RegionD,RegionC,1479,1479,0.0,58.0,True
46613,AITraining,RegionD,RegionD,1477,1477,0.0,5.0,False
44682,AITraining,RegionF,RegionF,1479,1479,0.0,5.0,False
44639,AITraining,RegionD,RegionF,1477,1477,0.0,25.0,True
6724,AITraining,RegionD,RegionD,1475,1475,0.0,5.0,False
14148,AITraining,RegionF,RegionC,1480,1480,0.0,76.0,True
35091,BatchInference,RegionD,RegionD,1477,1477,0.0,5.0,False
30460,BatchInference,RegionE,RegionC,1477,1477,0.0,70.0,True
18404,BatchInference,RegionE,RegionF,1476,1476,0.0,18.0,True
38321,BatchInference,RegionA,RegionD,1474,1474,0.0,65.0,True
49767,BatchInference,RegionA,RegionD,1477,1477,0.0,65.0,True
5924,BatchInference,RegionB,RegionF,1475,1475,0.0,79.0,True
30580,AITraining,RegionA,RegionD,1474,1474,0.0,65.0,True
19869,AITraining,RegionD,RegionF,1474,1474,0.0,25.0,True
47983,AITraining,RegionC,RegionE,1476,1476,0.0,70.0,True
17843,AITraining,RegionD,RegionA,1479,1481,2.0,65.0,True
28060,AITraining,RegionF,RegionC,1474,1474,0.0,76.0,True
2562,AITraining,RegionE,RegionF,1479,1480,1.0,18.0,True
37494,AITraining,RegionB,RegionD,1473,1473,0.0,60.0,True
36110,BatchInference,RegionA,RegionC,1477,1479,2.0,15.0,True
23221,BatchInference,RegionA,RegionB,1475,1475,0.0,12.0,True
24129,BatchInference,RegionD,RegionE,1474,1474,0.0,22.0,True
21568,BatchInference,RegionA,RegionD,1477,1483,6.0,65.0,True
1463,BatchInference,RegionA,RegionD,1477,1477,0.0,65.0,True
49685,AITraining,RegionE,RegionD,1473,1473,0.0,22.0,True
31553,AITraining,RegionD,RegionB,1474,1474,0.0,60.0,True
45695,AITraining,RegionD,RegionA,1477,1480,3.0,65.0,True
26726,BatchInference,RegionC,RegionE,1476,1476,0.0,70.0,True
4327,BatchInference,RegionE,RegionD,1476,1476,0.0,22.0,True
32987,BatchInference,RegionF,RegionE,1474,1474,0.0,18.0,True
25672,BatchInference,RegionE,RegionE,1472,1472,0.0,5.0,False
31851,BatchInference,RegionE,RegionD,1476,1476,0.0,22.0,True
49929,BatchInference,RegionE,RegionD,1476,1483,7.0,22.0,True
45624,BatchInference,RegionC,RegionC,1477,1480,3.0,5.0,False
28024,AITraining,RegionD,RegionF,1472,1472,0.0,25.0,True
31956,AITraining,RegionF,RegionE,1471,1471,0.0,18.0,True
47688,AITraining,RegionD,RegionA,1476,1476,0.0,65.0,True
1780,AITraining,RegionD,RegionD,1475,1475,0.0,5.0,False
11194,AITraining,RegionE,RegionD,1471,1471,0.0,22.0,True
29192,AITraining,RegionD,RegionA,1475,1475,0.0,65.0,True
24908,AITraining,RegionD,RegionD,1475,1475,0.0,5.0,False
1466,BatchInference,RegionD,RegionA,1474,1474,0.0,65.0,True
932,AITraining,RegionD,RegionA,1477,1477,0.0,65.0,True
28221,BatchInference,RegionC,RegionD,1475,1475,0.0,58.0,True
25733,AITraining,RegionC,RegionF,1477,1480,3.0,76.0,True
28054,BatchInference,RegionF,RegionD,1474,1474,0.0,25.0,True
3473,BatchInference,RegionD,RegionB,1475,1480,5.0,60.0,True
35945,BatchInference,RegionF,RegionD,1472,1472,0.0,25.0,True
2524,BatchInference,RegionF,RegionD,1472,1472,0.0,25.0,True
49038,BatchInference,RegionF,RegionF,1476,1479,3.0,5.0,False
11104,AITraining,RegionF,RegionE,1474,1474,0.0,18.0,True
7710,AITraining,RegionE,RegionD,1473,1473,0.0,22.0,True
33169,AITraining,RegionE,RegionF,1471,1471,0.0,18.0,True
22122,AITraining,RegionE,RegionC,1475,1475,0.0,70.0,True
1360,AITraining,RegionD,RegionA,1471,1471,0.0,65.0,True
11805,AITraining,RegionF,RegionC,1476,1476,0.0,76.0,True
45177,AITraining,RegionD,RegionC,1475,1480,5.0,58.0,True
31321,BatchInference,RegionA,RegionD,1473,1473,0.0,65.0,True
3123,AITraining,RegionD,RegionF,1475,1479,4.0,25.0,True
20369,BatchInference,RegionB,RegionA,1476,1477,1.0,12.0,True
45604,BatchInference,RegionC,RegionD,1473,1473,0.0,58.0,True
11337,BatchInference,RegionC,RegionD,1471,1471,0.0,58.0,True
8962,BatchInference,RegionB,RegionD,1472,1472,0.0,60.0,True
2258,BatchInference,RegionB,RegionD,1475,1482,7.0,60.0,True
4490,BatchInference,RegionD,RegionD,1475,1484,9.0,5.0,False
11128,BatchInference,RegionD,RegionD,1474,1483,9.0,5.0,False
43136,AITraining,RegionD,RegionE,1473,1473,0.0,22.0,True
47579,AITraining,RegionE,RegionD,1473,1473,0.0,22.0,True
14089,AITraining,RegionF,RegionD,1474,1482,8.0,25.0,True
37662,AITraining,RegionE,RegionB,1470,1470,0.0,74.0,True
33459,AITraining,RegionF,RegionD,1472,1472,0.0,25.0,True
23160,AITraining,RegionF,RegionF,1472,1472,0.0,5.0,False
21621,AITraining,RegionD,RegionD,1474,1484,10.0,5.0,False
43661,BatchInference,RegionB,RegionE,1469,1469,0.0,74.0,True
19954,BatchInference,RegionA,RegionB,1475,1480,5.0,12.0,True
19240,BatchInference,RegionB,RegionD,1471,1471,0.0,60.0,True
11900,BatchInference,RegionB,RegionA,1473,1473,0.0,12.0,True
36279,BatchInference,RegionE,RegionC,1472,1472,0.0,70.0,True
24705,BatchInference,RegionC,RegionE,1472,1472,0.0,70.0,True
42091,BatchInference,RegionF,RegionF,1473,1483,10.0,5.0,False
25174,BatchInference,RegionF,RegionD,1469,1469,0.0,25.0,True
32462,AITraining,RegionF,RegionD,1471,1471,0.0,25.0,True
12679,AITraining,RegionA,RegionC,1470,1470,0.0,15.0,True
31718,AITraining,RegionE,RegionE,1471,1471,0.0,5.0,False
3743,AITraining,RegionE,RegionF,1468,1468,0.0,18.0,True
29840,AITraining,RegionD,RegionD,1468,1468,0.0,5.0,False
12553,AITraining,RegionF,RegionA,1471,1471,0.0,82.0,True
30920,BatchInference,RegionE,RegionE,1470,1470,0.0,5.0,False
36783,BatchInference,RegionD,RegionF,1472,1480,8.0,25.0,True
19734,BatchInference,RegionD,RegionE,1470,1470,0.0,22.0,True
41350,BatchInference,RegionF,RegionD,1474,1485,11.0,25.0,True
9895,BatchInference,RegionD,RegionD,1469,1469,0.0,5.0,False
48157,BatchInference,RegionD,RegionD,1473,1480,7.0,5.0,False
2527,BatchInference,RegionB,RegionD,1469,1469,0.0,60.0,True
30351,BatchInference,RegionA,RegionE,1468,1468,0.0,78.0,True
25586,BatchInference,RegionD,RegionA,1474,1477,3.0,65.0,True
42759,AITraining,RegionE,RegionD,1470,1470,0.0,22.0,True
35575,AITraining,RegionE,RegionE,1469,1469,0.0,5.0,False
37911,AITraining,RegionE,RegionA,1473,1477,4.0,78.0,True
37478,AITraining,RegionE,RegionC,1472,1483,11.0,70.0,True
46922,AITraining,RegionD,RegionF,1469,1469,0.0,25.0,True
661,AITraining,RegionF,RegionA,1469,1469,0.0,82.0,True
43754,AITraining,RegionD,RegionD,1472,1485,13.0,5.0,False
44191,AITraining,RegionA,RegionA,1473,1483,10.0,5.0,False
18107,AITraining,RegionE,RegionD,1470,1470,0.0,22.0,True
39359,BatchInference,RegionC,RegionB,1471,1484,13.0,14.0,True
28249,BatchInference,RegionD,RegionD,1472,1480,8.0,5.0,False
44806,BatchInference,RegionE,RegionF,1471,1483,12.0,18.0,True
7184,AITraining,RegionD,RegionD,1469,1469,0.0,5.0,False
1237,AITraining,RegionE,RegionC,1472,1486,14.0,70.0,True
22702,AITraining,RegionA,RegionE,1467,1467,0.0,78.0,True
10865,AITraining,RegionD,RegionB,1472,1482,10.0,60.0,True
36676,AITraining,RegionD,RegionF,1468,1468,0.0,25.0,True
34353,AITraining,RegionD,RegionD,1469,1469,0.0,5.0,False
44102,AITraining,RegionD,RegionD,1467,1467,0.0,5.0,False
1898,AITraining,RegionD,RegionE,1470,1485,15.0,22.0,True
42012,AITraining,RegionF,RegionF,1470,1483,13.0,5.0,False
28927,BatchInference,RegionA,RegionD,1466,1466,0.0,65.0,True
44903,BatchInference,RegionD,RegionE,1470,1479,9.0,22.0,True
37564,BatchInference,RegionE,RegionB,1472,1480,8.0,74.0,True
1918,AITraining,RegionE,RegionB,1469,1469,0.0,74.0,True
15036,AITraining,RegionD,RegionB,1472,1480,8.0,60.0,True
10994,BatchInference,RegionA,RegionD,1468,1468,0.0,65.0,True
17600,BatchInference,RegionB,RegionD,1466,1466,0.0,60.0,True
25483,BatchInference,RegionA,RegionB,1472,1478,6.0,12.0,True
26049,BatchInference,RegionB,RegionF,1471,1479,8.0,79.0,True
21093,AITraining,RegionF,RegionF,1470,1470,0.0,5.0,False
17622,AITraining,RegionE,RegionA,1468,1468,0.0,78.0,True
599,AITraining,RegionD,RegionD,1470,1480,10.0,5.0,False
37117,AITraining,RegionE,RegionB,1466,1466,0.0,74.0,True
21090,AITraining,RegionD,RegionD,1468,1468,0.0,5.0,False
37195,AITraining,RegionE,RegionE,1468,1468,0.0,5.0,False
48134,AITraining,RegionD,RegionF,1467,1467,0.0,25.0,True
3627,AITraining,RegionB,RegionE,1470,1481,11.0,74.0,True
19698,BatchInference,RegionA,RegionB,1471,1478,7.0,12.0,True
43795,BatchInference,RegionD,RegionF,1469,1485,16.0,25.0,True
31657,BatchInference,RegionB,RegionD,1467,1467,0.0,60.0,True
37777,BatchInference,RegionB,RegionD,1466,1466,0.0,60.0,True
575,BatchInference,RegionE,RegionC,1468,1468,0.0,70.0,True
28237,BatchInference,RegionE,RegionE,1465,1465,0.0,5.0,False
18254,BatchInference,RegionF,RegionF,1469,1480,11.0,5.0,False
38844,AITraining,RegionF,RegionA,1469,1480,11.0,82.0,True
19457,AITraining,RegionD,RegionD,1467,1467,0.0,5.0,False
38539,AITraining,RegionD,RegionE,1467,1467,0.0,22.0,True
34123,AITraining,RegionD,RegionD,1467,1467,0.0,5.0,False
4850,AITraining,RegionE,RegionE,1465,1465,0.0,5.0,False
7916,BatchInference,RegionF,RegionC,1468,1468,0.0,76.0,True
46413,BatchInference,RegionE,RegionD,1468,1525,57.0,22.0,True
8706,BatchInference,RegionB,RegionF,1464,1464,0.0,79.0,True
14598,BatchInference,RegionD,RegionC,1466,1466,0.0,58.0,True
9186,BatchInference,RegionC,RegionA,1469,1486,17.0,15.0,True
41766,BatchInference,RegionB,RegionD,1465,1465,0.0,60.0,True
46880,BatchInference,RegionF,RegionF,1466,1466,0.0,5.0,False
15846,BatchInference,RegionE,RegionD,1464,1464,0.0,22.0,True
30592,BatchInference,RegionE,RegionD,1467,1467,0.0,22.0,True
29233,AITraining,RegionE,RegionC,1465,1465,0.0,70.0,True
28607,AITraining,RegionD,RegionF,1468,1479,11.0,25.0,True
29637,AITraining,RegionD,RegionF,1463,1463,0.0,25.0,True
2420,AITraining,RegionB,RegionD,1466,1466,0.0,60.0,True
2151,AITraining,RegionA,RegionA,1468,1506,38.0,5.0,False
29314,AITraining,RegionA,RegionA,1463,1463,0.0,5.0,False
38281,AITraining,RegionB,RegionD,1468,1504,36.0,60.0,True
10795,AITraining,RegionF,RegionE,1467,1467,0.0,18.0,True
29055,AITraining,RegionE,RegionD,1467,1483,16.0,22.0,True
4754,AITraining,RegionF,RegionD,1466,1466,0.0,25.0,True
39377,AITraining,RegionC,RegionD,1467,1506,39.0,58.0,True
21457,AITraining,RegionD,RegionE,1464,1464,0.0,22.0,True
1667,AITraining,RegionD,RegionE,1467,1501,34.0,22.0,True
19118,BatchInference,RegionD,RegionF,1467,1527,60.0,25.0,True
3889,BatchInference,RegionA,RegionD,1463,1463,0.0,65.0,True
48521,BatchInference,RegionA,RegionD,1464,1464,0.0,65.0,True
44135,BatchInference,RegionC,RegionD,1463,1463,0.0,58.0,True
7706,BatchInference,RegionF,RegionF,1467,1502,35.0,5.0,False
15827,BatchInference,RegionF,RegionF,1466,1466,0.0,5.0,False
8016,AITraining,RegionD,RegionB,1467,1467,0.0,60.0,True
47086,AITraining,RegionD,RegionE,1463,1463,0.0,22.0,True
24922,AITraining,RegionD,RegionA,1468,1483,15.0,65.0,True
16167,AITraining,RegionF,RegionD,1463,1463,0.0,25.0,True
19513,AITraining,RegionF,RegionF,1463,1463,0.0,5.0,False
8403,BatchInference,RegionA,RegionE,1466,1483,17.0,78.0,True
36573,AITraining,RegionE,RegionD,1464,1464,0.0,22.0,True
28936,BatchInference,RegionC,RegionF,1466,1466,0.0,76.0,True
38154,BatchInference,RegionD,RegionF,1466,1533,67.0,25.0,True
14261,BatchInference,RegionB,RegionB,1468,1478,10.0,5.0,False
4761,BatchInference,RegionF,RegionF,1465,1465,0.0,5.0,False
16476,BatchInference,RegionF,RegionD,1462,1462,0.0,25.0,True
35555,BatchInference,RegionC,RegionD,1465,1465,0.0,58.0,True
38035,AITraining,RegionE,RegionD,1463,1463,0.0,22.0,True
41570,AITraining,RegionD,RegionF,1464,1464,0.0,25.0,True
46692,AITraining,RegionD,RegionF,1466,1466,0.0,25.0,True
28055,AITraining,RegionC,RegionE,1463,1463,0.0,70.0,True
9496,AITraining,RegionF,RegionD,1461,1461,0.0,25.0,True
1908,AITraining,RegionF,RegionE,1464,1464,0.0,18.0,True
11644,BatchInference,RegionB,RegionD,1465,1465,0.0,60.0,True
49959,BatchInference,RegionB,RegionC,1466,1480,14.0,14.0,True
37985,BatchInference,RegionF,RegionD,1466,1478,12.0,25.0,True
43100,BatchInference,RegionD,RegionE,1467,1479,12.0,22.0,True
23327,BatchInference,RegionB,RegionB,1461,1461,0.0,5.0,False
6097,BatchInference,RegionD,RegionF,1466,1475,9.0,25.0,True
23449,AITraining,RegionF,RegionB,1465,1465,0.0,79.0,True
30590,AITraining,RegionE,RegionE,1461,1461,0.0,5.0,False
11722,AITraining,RegionC,RegionB,1466,1480,14.0,14.0,True
49048,AITraining,RegionD,RegionE,1466,1506,40.0,22.0,True
15656,AITraining,RegionF,RegionD,1464,1464,0.0,25.0,True
6415,AITraining,RegionB,RegionD,1464,1464,0.0,60.0,True
35479,BatchInference,RegionF,RegionD,1460,1460,0.0,25.0,True
2264,BatchInference,RegionB,RegionD,1464,1464,0.0,60.0,True
15442,BatchInference,RegionB,RegionB,1460,1460,0.0,5.0,False
36523,BatchInference,RegionA,RegionD,1465,1465,0.0,65.0,True
4343,BatchInference,RegionB,RegionF,1460,1460,0.0,79.0,True
8779,AITraining,RegionD,RegionD,1464,1464,0.0,5.0,False
7980,AITraining,RegionE,RegionB,1462,1462,0.0,74.0,True
6562,AITraining,RegionE,RegionF,1465,1465,0.0,18.0,True
24437,BatchInference,RegionC,RegionF,1462,1462,0.0,76.0,True
21917,BatchInference,RegionB,RegionF,1462,1462,0.0,79.0,True
39458,BatchInference,RegionC,RegionA,1464,1464,0.0,15.0,True
29175,BatchInference,RegionE,RegionF,1459,1459,0.0,18.0,True
45295,BatchInference,RegionB,RegionD,1459,1459,0.0,60.0,True
36949,AITraining,RegionF,RegionC,1461,1461,0.0,76.0,True
32069,BatchInference,RegionA,RegionD,1459,1459,0.0,65.0,True
31981,BatchInference,RegionD,RegionE,1464,1464,0.0,22.0,True
12903,BatchInference,RegionA,RegionD,1459,1459,0.0,65.0,True
20918,AITraining,RegionB,RegionC,1464,1464,0.0,14.0,True
12574,AITraining,RegionA,RegionF,1458,1458,0.0,82.0,True
47897,AITraining,RegionA,RegionA,1460,1460,0.0,5.0,False
14172,AITraining,RegionE,RegionD,1461,1461,0.0,22.0,True
1947,AITraining,RegionF,RegionB,1461,1461,0.0,79.0,True
34542,BatchInference,RegionA,RegionB,1463,1463,0.0,12.0,True
48503,BatchInference,RegionC,RegionB,1463,1463,0.0,14.0,True
6548,BatchInference,RegionB,RegionE,1460,1460,0.0,74.0,True
